"","X","Nothing","ID_clean","ID_preclean","Triangle","Corner","TriangleCorner","date","SnowDepth","SnowDepth_Noplus","temperature","x_4326","y_4326","x_3006","y_3006","middleTime","era5_new_date","era5_plusminus","era5_precip","era5_temp","granule_time","time_difference","granule_id","orbitProp","pathNr","frameNr","mask.tif","angle.tif","VH.tif","VV.tif","point_VH","point_VV","points_angle","points_mask"
"168",167,317,453,25,"AC-28","B","AC-28B","2023-03-26","20",20,-8,15.93648025,66.15941633,542236.8719,7337994.957,"12:52:30","2023-03-25","minus",0,-14.3,"16:15:11","2:23:00","S1A_IW_SLC__1SDV_20230325T161511_20230325T161538_047803_05BE49_44F8","ASCENDING",131,214,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/3_2023-03-25_clip_100/S1A__IW___A_20230325T161511_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/3_2023-03-25_clip_100/S1A__IW___A_20230325T161511_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/3_2023-03-25_clip_100/S1A__IW___A_20230325T161511_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/3_2023-03-25_clip_100/S1A__IW___A_20230325T161511_VV_gamma0-rtc.tif","NA","NA","NA","0"
"169",168,333,473,45,"AC-41","B","AC-41B","2023-03-07","60",60,-22,16.35196411,65.83569752,561751.7168,7302261.377,"08:30:00","2023-03-06","minus",0.2,-14.6,"16:23:21","6:53:00","S1A_IW_SLC__1SDV_20230306T162321_20230306T162348_047526_05B4F9_F2AC","ASCENDING",29,213,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/4_2023-03-06_clip_100/S1A__IW___A_20230306T162321_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/4_2023-03-06_clip_100/S1A__IW___A_20230306T162321_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/4_2023-03-06_clip_100/S1A__IW___A_20230306T162321_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/4_2023-03-06_clip_100/S1A__IW___A_20230306T162321_VV_gamma0-rtc.tif","0.0145832079476707","0.093961955497311","37.1659760641118","0"
"170",169,332,472,44,"AC-40","B","AC-40B","2023-03-07","65",65,-22,16.17741866,65.87209272,553703.9877,7306156.875,"09:40:00","2023-03-06","minus",0.2,-14.6,"16:23:21","5:43:00","S1A_IW_SLC__1SDV_20230306T162321_20230306T162348_047526_05B4F9_F2AC","ASCENDING",29,213,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/4_2023-03-06_clip_100/S1A__IW___A_20230306T162321_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/4_2023-03-06_clip_100/S1A__IW___A_20230306T162321_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/4_2023-03-06_clip_100/S1A__IW___A_20230306T162321_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/4_2023-03-06_clip_100/S1A__IW___A_20230306T162321_VV_gamma0-rtc.tif","0.0142529164276298","0.0924719145394439","43.5293545956676","0"
"171",170,331,471,43,"AC-39","B","AC-39B","2023-03-07","90",90,-22,16.0215596,65.89003991,546562.9883,7308032.57,"11:00:00","2023-03-06","minus",0.2,-14.6,"16:23:21","4:23:00","S1A_IW_SLC__1SDV_20230306T162321_20230306T162348_047526_05B4F9_F2AC","ASCENDING",29,213,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/4_2023-03-06_clip_100/S1A__IW___A_20230306T162321_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/4_2023-03-06_clip_100/S1A__IW___A_20230306T162321_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/4_2023-03-06_clip_100/S1A__IW___A_20230306T162321_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/4_2023-03-06_clip_100/S1A__IW___A_20230306T162321_VV_gamma0-rtc.tif","0.00958928293753101","0.0821685843622931","27.9283337002416","0"
"172",171,261,358,376,"AC-33","C","AC-33C","2020-02-26","70",70,-15,16.08053297,66.03404496,548974.3517,7324126.804,"13:17:30","2020-02-25","minus",0.1,-11.2,"16:30:48","2:13:00","S1B_IW_SLC__1SDV_20200225T163048_20200225T163116_020428_026B4D_0975","ASCENDING",102,216,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/13_2020-02-25_clip_100/S1B__IW___A_20200225T163048_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/13_2020-02-25_clip_100/S1B__IW___A_20200225T163048_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/13_2020-02-25_clip_100/S1B__IW___A_20200225T163048_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/13_2020-02-25_clip_100/S1B__IW___A_20200225T163048_VV_gamma0-rtc.tif","NA","NA","NA","0"
"173",172,261,358,376,"AC-33","C","AC-33C","2020-02-26","70",70,-15,16.08053297,66.03404496,548974.3517,7324126.804,"13:17:30","2020-02-25","minus",0.1,-11.2,"16:30:20","2:13:00","S1B_IW_SLC__1SDV_20200225T163020_20200225T163050_020428_026B4D_8053","ASCENDING",102,210,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/14_2020-02-25_clip_100/S1B__IW___A_20200225T163020_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/14_2020-02-25_clip_100/S1B__IW___A_20200225T163020_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/14_2020-02-25_clip_100/S1B__IW___A_20200225T163020_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/14_2020-02-25_clip_100/S1B__IW___A_20200225T163020_VV_gamma0-rtc.tif","0.0227262185544748","0.155275201327684","39.2235450197539","0"
"174",173,263,359,377,"AC-42","C","AC-42C","2020-02-27","135",135,-15,15.68504701,65.89042994,531224.7772,7307867.528,"11:45:00","2020-02-26","minus",0,-15.4,"16:23:03","3:38:00","S1A_IW_SLC__1SDV_20200226T162303_20200226T162330_031426_039E30_0FF4","ASCENDING",29,213,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/12_2020-02-26_clip_100/S1A__IW___A_20200226T162303_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/12_2020-02-26_clip_100/S1A__IW___A_20200226T162303_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/12_2020-02-26_clip_100/S1A__IW___A_20200226T162303_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/12_2020-02-26_clip_100/S1A__IW___A_20200226T162303_VV_gamma0-rtc.tif","0.0229219549210716","0.150003076219367","35.598848758872","0"
"175",174,327,460,32,"AC-31","B","AC-31B","2023-03-07","65",65,NA,15.63274264,66.01705338,528698.4479,7321955.65,"12:55:00","2023-03-06","minus",0.2,-14.6,"16:23:21","2:28:00","S1A_IW_SLC__1SDV_20230306T162321_20230306T162348_047526_05B4F9_F2AC","ASCENDING",29,213,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/4_2023-03-06_clip_100/S1A__IW___A_20230306T162321_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/4_2023-03-06_clip_100/S1A__IW___A_20230306T162321_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/4_2023-03-06_clip_100/S1A__IW___A_20230306T162321_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/4_2023-03-06_clip_100/S1A__IW___A_20230306T162321_VV_gamma0-rtc.tif","0.00944852960209895","0.0780117016520236","34.0353381382112","0"
"176",175,266,391,410,"AC-42","C","AC-42C","2021-03-16","90",90,-10,15.68504701,65.89042994,531224.7772,7307867.528,"08:15:00","2021-03-15","minus",0.1,-4.3,"16:30:51","7:15:00","S1B_IW_SLC__1SDV_20210315T163051_20210315T163119_026028_031B07_CEBB","ASCENDING",102,215,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/9_2021-03-15_clip_100/S1B__IW___A_20210315T163051_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/9_2021-03-15_clip_100/S1B__IW___A_20210315T163051_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/9_2021-03-15_clip_100/S1B__IW___A_20210315T163051_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/9_2021-03-15_clip_100/S1B__IW___A_20210315T163051_VV_gamma0-rtc.tif","0.0137358701247312","0.07788245498058","41.2801018908544","0"
"177",176,267,392,411,"AC-31","C","AC-31C","2021-03-16","150",150,-5,15.68346284,65.98772306,531034.4515,7318710.707,"12:58:00","2021-03-15","minus",0.1,-4.3,"16:30:51","2:32:00","S1B_IW_SLC__1SDV_20210315T163051_20210315T163119_026028_031B07_CEBB","ASCENDING",102,215,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/9_2021-03-15_clip_100/S1B__IW___A_20210315T163051_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/9_2021-03-15_clip_100/S1B__IW___A_20210315T163051_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/9_2021-03-15_clip_100/S1B__IW___A_20210315T163051_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/9_2021-03-15_clip_100/S1B__IW___A_20210315T163051_VV_gamma0-rtc.tif","0.0136382510450629","0.0702656550621108","36.5767908516583","0"
"178",177,321,455,27,"AC-24","B","AC-24B","2023-03-27","55",55,-10,15.75089585,66.21837029,533788.2675,7344453.175,"11:30:00","2023-03-26","minus",0,-13.6,"05:38:11","6:52:00","S1A_IW_SLC__1SDV_20230326T053811_20230326T053838_047811_05BE83_3E60","DESCENDING",139,371,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/2_2023-03-26_clip_100/S1A__IW___D_20230326T053811_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/2_2023-03-26_clip_100/S1A__IW___D_20230326T053811_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/2_2023-03-26_clip_100/S1A__IW___D_20230326T053811_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/2_2023-03-26_clip_100/S1A__IW___D_20230326T053811_VV_gamma0-rtc.tif","0.00610221948836633","0.0364624739953965","38.750820418836","0"
"179",178,319,454,26,"AC-25","B","AC-25B","2023-03-27","85",85,-8,15.92210788,66.22488338,541481.2433,7345282.029,"13:50:00","2023-03-26","minus",0,-13.6,"05:38:11","9:12:00","S1A_IW_SLC__1SDV_20230326T053811_20230326T053838_047811_05BE83_3E60","DESCENDING",139,371,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/2_2023-03-26_clip_100/S1A__IW___D_20230326T053811_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/2_2023-03-26_clip_100/S1A__IW___D_20230326T053811_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/2_2023-03-26_clip_100/S1A__IW___D_20230326T053811_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/2_2023-03-26_clip_100/S1A__IW___D_20230326T053811_VV_gamma0-rtc.tif","0.00856143448047702","0.102917076859424","28.092851784017","0"
"180",179,0,4,5,"AC-39","A","AC-39A","2017-03-04","60",60,-15,15.93640688,65.88145457,542696.2178,7307015.189,"09:35:00","2017-03-03","minus",0,-12.7,"05:36:55","4:59:00","S1B_IW_SLC__1SDV_20170303T053655_20170303T053722_004540_007E86_CEE5","DESCENDING",139,371,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/30_2017-03-03_clip_100/S1B__IW___D_20170303T053655_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/30_2017-03-03_clip_100/S1B__IW___D_20170303T053655_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/30_2017-03-03_clip_100/S1B__IW___D_20170303T053655_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/30_2017-03-03_clip_100/S1B__IW___D_20170303T053655_VV_gamma0-rtc.tif","NA","NA","NA","0"
"181",180,232,320,333,"AC-39","C","AC-39C","2018-03-15","85",85,-15,15.99713695,65.85558969,545510.8611,7304175.201,"11:19:00","2018-03-14","minus",0.1,-15.6,"16:22:23","4:03:00","S1B_IW_SLC__1SDV_20180314T162223_20180314T162251_010030_012302_D8D8","ASCENDING",29,216,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/24_2018-03-14_clip_100/S1B__IW___A_20180314T162223_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/24_2018-03-14_clip_100/S1B__IW___A_20180314T162223_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/24_2018-03-14_clip_100/S1B__IW___A_20180314T162223_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/24_2018-03-14_clip_100/S1B__IW___A_20180314T162223_VV_gamma0-rtc.tif","NA","NA","NA","0"
"182",181,232,320,333,"AC-39","C","AC-39C","2018-03-15","85",85,-15,15.99713695,65.85558969,545510.8611,7304175.201,"11:19:00","2018-03-14","minus",0.1,-15.6,"16:21:56","4:02:00","S1B_IW_SLC__1SDV_20180314T162156_20180314T162226_010030_012302_0AD2","ASCENDING",29,210,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/25_2018-03-14_clip_100/S1B__IW___A_20180314T162156_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/25_2018-03-14_clip_100/S1B__IW___A_20180314T162156_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/25_2018-03-14_clip_100/S1B__IW___A_20180314T162156_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/25_2018-03-14_clip_100/S1B__IW___A_20180314T162156_VV_gamma0-rtc.tif","0.0135924038761311","0.0585036392751337","61.8277316430616","0"
"183",182,63,72,79,"AC-42","A","AC-42A","2020-02-27","75",75,-15,15.76098076,65.90840731,534661.4522,7309911.059,"11:45:00","2020-02-26","minus",0,-15.4,"16:23:03","3:38:00","S1A_IW_SLC__1SDV_20200226T162303_20200226T162330_031426_039E30_0FF4","ASCENDING",29,213,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/12_2020-02-26_clip_100/S1A__IW___A_20200226T162303_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/12_2020-02-26_clip_100/S1A__IW___A_20200226T162303_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/12_2020-02-26_clip_100/S1A__IW___A_20200226T162303_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/12_2020-02-26_clip_100/S1A__IW___A_20200226T162303_VV_gamma0-rtc.tif","0.0127964718121388","0.0826346106623561","35.3706749444539","0"
"184",183,66,104,112,"AC-42","A","AC-42A","2021-03-16","50",50,-10,15.76098076,65.90840731,534661.4522,7309911.059,"08:15:00","2021-03-15","minus",0.1,-4.3,"16:30:51","7:15:00","S1B_IW_SLC__1SDV_20210315T163051_20210315T163119_026028_031B07_CEBB","ASCENDING",102,215,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/9_2021-03-15_clip_100/S1B__IW___A_20210315T163051_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/9_2021-03-15_clip_100/S1B__IW___A_20210315T163051_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/9_2021-03-15_clip_100/S1B__IW___A_20210315T163051_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/9_2021-03-15_clip_100/S1B__IW___A_20210315T163051_VV_gamma0-rtc.tif","0.00754359869996981","0.0380717970486898","40.9145153589738","0"
"185",184,67,105,113,"AC-31","A","AC-31A","2021-03-16","140",140,-5,15.59576559,65.98449828,527055.8412,7318310.67,"12:58:00","2021-03-15","minus",0.1,-4.3,"16:30:51","2:32:00","S1B_IW_SLC__1SDV_20210315T163051_20210315T163119_026028_031B07_CEBB","ASCENDING",102,215,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/9_2021-03-15_clip_100/S1B__IW___A_20210315T163051_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/9_2021-03-15_clip_100/S1B__IW___A_20210315T163051_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/9_2021-03-15_clip_100/S1B__IW___A_20210315T163051_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/9_2021-03-15_clip_100/S1B__IW___A_20210315T163051_VV_gamma0-rtc.tif","0.0109369909611888","0.0570636829441316","34.5760934865722","0"
"186",185,89,135,143,"AC-23","A","AC-23A","2022-03-15","120",120,-1,15.37146429,66.23064849,516707.0051,7345668.731,"10:37:00","2022-03-14","minus",0,-3.6,"05:30:07","6:07:00","S1A_IW_SLC__1SDV_20220314T053007_20220314T053035_042313_050B38_3653","DESCENDING",66,374,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/6_2022-03-14_clip_100/S1A__IW___D_20220314T053007_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/6_2022-03-14_clip_100/S1A__IW___D_20220314T053007_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/6_2022-03-14_clip_100/S1A__IW___D_20220314T053007_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/6_2022-03-14_clip_100/S1A__IW___D_20220314T053007_VV_gamma0-rtc.tif","NA","NA","NA","0"
"187",186,89,135,143,"AC-23","A","AC-23A","2022-03-15","120",120,-1,15.37146429,66.23064849,516707.0051,7345668.731,"10:37:00","2022-03-14","minus",0,-3.6,"05:29:43","6:08:00","S1A_IW_SLC__1SDV_20220314T052943_20220314T053010_042313_050B38_6F1B","DESCENDING",66,369,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/7_2022-03-14_clip_100/S1A__IW___D_20220314T052943_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/7_2022-03-14_clip_100/S1A__IW___D_20220314T052943_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/7_2022-03-14_clip_100/S1A__IW___D_20220314T052943_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/7_2022-03-14_clip_100/S1A__IW___D_20220314T052943_VV_gamma0-rtc.tif","0.0184599773524387","0.0925736296164228","45.6869813972951","0"
