"","X","ID","OG_ID","Triangle","Corner","TriangleCorner","date","SnowDepth","SnowDepth_Noplus","temperature","x_4326","y_4326","x_3006","y_3006","MiddleTime","era5_new_date","era5_plusminus","era5_precip","era5_temp","granule_time","time_difference","granule_id","orbitProp","pathNr","frameNr","mask.tif","angle.tif","VH.tif","VV.tif","point_VH","point_VV","points_angle","points_mask"
"251",250,437,9,"AC-29","A","AC-29A","2023-03-25","85",85,-8,16.14107316,66.10983041,551564.2798,7332621.634,"11:42:30","2023-03-26","plus",0,-13.6,"05:38:11","17:55:00","S1A_IW_SLC__1SDV_20230326T053811_20230326T053838_047811_05BE83_3E60","DESCENDING",139,371,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/2_2023-03-26_clip_500/S1A__IW___D_20230326T053811_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/2_2023-03-26_clip_500/S1A__IW___D_20230326T053811_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/2_2023-03-26_clip_500/S1A__IW___D_20230326T053811_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/2_2023-03-26_clip_500/S1A__IW___D_20230326T053811_VV_gamma0-rtc.tif","NA","NA","NA","0"
"252",251,461,33,"AC-29","B","AC-29B","2023-03-25","75",75,-8,16.13381444,66.1455831,551164.1776,7336600.318,"11:42:30","2023-03-26","plus",0,-13.6,"05:38:11","17:55:00","S1A_IW_SLC__1SDV_20230326T053811_20230326T053838_047811_05BE83_3E60","DESCENDING",139,371,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/2_2023-03-26_clip_500/S1A__IW___D_20230326T053811_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/2_2023-03-26_clip_500/S1A__IW___D_20230326T053811_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/2_2023-03-26_clip_500/S1A__IW___D_20230326T053811_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/2_2023-03-26_clip_500/S1A__IW___D_20230326T053811_VV_gamma0-rtc.tif","NA","NA","NA","0"
"253",252,476,49,"AC-28","C","AC-28C","2023-03-26","45",45,-8,15.90602943,66.12572896,540917.8704,7334220.113,"11:52:30","2023-03-25","minus",0,-14.3,"16:15:11","19:37:00","S1A_IW_SLC__1SDV_20230325T161511_20230325T161538_047803_05BE49_44F8","ASCENDING",131,214,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/3_2023-03-25_clip_500/S1A__IW___A_20230325T161511_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/3_2023-03-25_clip_500/S1A__IW___A_20230325T161511_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/3_2023-03-25_clip_500/S1A__IW___A_20230325T161511_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/3_2023-03-25_clip_500/S1A__IW___A_20230325T161511_VV_gamma0-rtc.tif","NA","NA","NA","0"
"254",253,453,25,"AC-28","B","AC-28B","2023-03-26","20",20,-8,15.93648025,66.15941633,542236.8719,7337994.957,"11:52:30","2023-03-25","minus",0,-14.3,"16:15:11","19:37:00","S1A_IW_SLC__1SDV_20230325T161511_20230325T161538_047803_05BE49_44F8","ASCENDING",131,214,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/3_2023-03-25_clip_500/S1A__IW___A_20230325T161511_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/3_2023-03-25_clip_500/S1A__IW___A_20230325T161511_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/3_2023-03-25_clip_500/S1A__IW___A_20230325T161511_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/3_2023-03-25_clip_500/S1A__IW___A_20230325T161511_VV_gamma0-rtc.tif","NA","NA","NA","0"
"255",254,429,1,"AC-28","A","AC-28A","2023-03-26","130",130,-8,15.8491718,66.15323252,538308.6585,7337249.602,"11:52:30","2023-03-25","minus",0,-14.3,"16:15:11","19:37:00","S1A_IW_SLC__1SDV_20230325T161511_20230325T161538_047803_05BE49_44F8","ASCENDING",131,214,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/3_2023-03-25_clip_500/S1A__IW___A_20230325T161511_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/3_2023-03-25_clip_500/S1A__IW___A_20230325T161511_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/3_2023-03-25_clip_500/S1A__IW___A_20230325T161511_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/3_2023-03-25_clip_500/S1A__IW___A_20230325T161511_VV_gamma0-rtc.tif","NA","NA","NA","0"
"256",255,477,50,"AC-25","C","AC-25C","2023-03-27","130",130,-8,15.92966596,66.18915009,541880.3604,7341304.369,"12:50:00","2023-03-28","plus",0,-15.2,"05:22:01","16:32:00","S1A_IW_SLC__1SDV_20230328T052201_20230328T052229_047840_05BF83_BE4B","DESCENDING",168,374,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/0_2023-03-28_clip_500/S1A__IW___D_20230328T052201_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/0_2023-03-28_clip_500/S1A__IW___D_20230328T052201_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/0_2023-03-28_clip_500/S1A__IW___D_20230328T052201_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/0_2023-03-28_clip_500/S1A__IW___D_20230328T052201_VV_gamma0-rtc.tif","0.0074576615818548","0.0521389024597005","42.9852396508463","0"
"257",256,477,50,"AC-25","C","AC-25C","2023-03-27","130",130,-8,15.92966596,66.18915009,541880.3604,7341304.369,"12:50:00","2023-03-28","plus",0,-15.2,"05:21:36","16:31:00","S1A_IW_SLC__1SDV_20230328T052136_20230328T052203_047840_05BF83_7072","DESCENDING",168,369,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/1_2023-03-28_clip_500/S1A__IW___D_20230328T052136_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/1_2023-03-28_clip_500/S1A__IW___D_20230328T052136_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/1_2023-03-28_clip_500/S1A__IW___D_20230328T052136_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/1_2023-03-28_clip_500/S1A__IW___D_20230328T052136_VV_gamma0-rtc.tif","0.00517369630476347","0.0364221547325074","43.0461333781708","0"
"258",257,477,50,"AC-25","C","AC-25C","2023-03-27","130",130,-8,15.92966596,66.18915009,541880.3604,7341304.369,"12:50:00","2023-03-26","minus",0,-13.6,"05:38:11","31:11:00","S1A_IW_SLC__1SDV_20230326T053811_20230326T053838_047811_05BE83_3E60","DESCENDING",139,371,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/2_2023-03-26_clip_500/S1A__IW___D_20230326T053811_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/2_2023-03-26_clip_500/S1A__IW___D_20230326T053811_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/2_2023-03-26_clip_500/S1A__IW___D_20230326T053811_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/2_2023-03-26_clip_500/S1A__IW___D_20230326T053811_VV_gamma0-rtc.tif","0.00771018833942773","0.0680724740213434","31.578546302718","0"
"259",258,478,51,"AC-24","C","AC-24C","2023-03-27","70",70,-10,15.78131809,66.18466847,535204.0008,7340713.562,"10:30:00","2023-03-28","plus",0,-15.2,"05:22:01","18:52:00","S1A_IW_SLC__1SDV_20230328T052201_20230328T052229_047840_05BF83_BE4B","DESCENDING",168,374,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/0_2023-03-28_clip_500/S1A__IW___D_20230328T052201_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/0_2023-03-28_clip_500/S1A__IW___D_20230328T052201_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/0_2023-03-28_clip_500/S1A__IW___D_20230328T052201_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/0_2023-03-28_clip_500/S1A__IW___D_20230328T052201_VV_gamma0-rtc.tif","0.00759622905893426","0.0468133473130804","44.557218659364","0"
"260",259,478,51,"AC-24","C","AC-24C","2023-03-27","70",70,-10,15.78131809,66.18466847,535204.0008,7340713.562,"10:30:00","2023-03-28","plus",0,-15.2,"05:21:36","18:51:00","S1A_IW_SLC__1SDV_20230328T052136_20230328T052203_047840_05BF83_7072","DESCENDING",168,369,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/1_2023-03-28_clip_500/S1A__IW___D_20230328T052136_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/1_2023-03-28_clip_500/S1A__IW___D_20230328T052136_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/1_2023-03-28_clip_500/S1A__IW___D_20230328T052136_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/1_2023-03-28_clip_500/S1A__IW___D_20230328T052136_VV_gamma0-rtc.tif","NA","NA","NA","0"
"261",260,431,3,"AC-24","A","AC-24A","2023-03-27","80",80,-10,15.69390556,66.19086231,531257.926,7341357.54,"10:30:00","2023-03-26","minus",0,-13.6,"05:38:11","28:51:00","S1A_IW_SLC__1SDV_20230326T053811_20230326T053838_047811_05BE83_3E60","DESCENDING",139,371,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/2_2023-03-26_clip_500/S1A__IW___D_20230326T053811_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/2_2023-03-26_clip_500/S1A__IW___D_20230326T053811_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/2_2023-03-26_clip_500/S1A__IW___D_20230326T053811_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/2_2023-03-26_clip_500/S1A__IW___D_20230326T053811_VV_gamma0-rtc.tif","0.010792190769972","0.0789093111798951","32.5068680731901","0"
"262",261,430,2,"AC-25","A","AC-25A","2023-03-27","90",90,-8,15.84925843,66.20434872,538235.3079,7342946.922,"12:50:00","2023-03-26","minus",0,-13.6,"05:38:11","31:11:00","S1A_IW_SLC__1SDV_20230326T053811_20230326T053838_047811_05BE83_3E60","DESCENDING",139,371,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/2_2023-03-26_clip_500/S1A__IW___D_20230326T053811_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/2_2023-03-26_clip_500/S1A__IW___D_20230326T053811_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/2_2023-03-26_clip_500/S1A__IW___D_20230326T053811_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/2_2023-03-26_clip_500/S1A__IW___D_20230326T053811_VV_gamma0-rtc.tif","0.0118741015315201","0.0950214434487736","32.0093435045604","0"
"263",262,454,26,"AC-25","B","AC-25B","2023-03-27","85",85,-8,15.92210788,66.22488338,541481.2433,7345282.029,"12:50:00","2023-03-28","plus",0,-15.2,"05:22:01","16:32:00","S1A_IW_SLC__1SDV_20230328T052201_20230328T052229_047840_05BF83_BE4B","DESCENDING",168,374,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/0_2023-03-28_clip_500/S1A__IW___D_20230328T052201_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/0_2023-03-28_clip_500/S1A__IW___D_20230328T052201_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/0_2023-03-28_clip_500/S1A__IW___D_20230328T052201_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/0_2023-03-28_clip_500/S1A__IW___D_20230328T052201_VV_gamma0-rtc.tif","NA","NA","NA","0"
"264",263,454,26,"AC-25","B","AC-25B","2023-03-27","85",85,-8,15.92210788,66.22488338,541481.2433,7345282.029,"12:50:00","2023-03-28","plus",0,-15.2,"05:21:36","16:31:00","S1A_IW_SLC__1SDV_20230328T052136_20230328T052203_047840_05BF83_7072","DESCENDING",168,369,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/1_2023-03-28_clip_500/S1A__IW___D_20230328T052136_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/1_2023-03-28_clip_500/S1A__IW___D_20230328T052136_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/1_2023-03-28_clip_500/S1A__IW___D_20230328T052136_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/1_2023-03-28_clip_500/S1A__IW___D_20230328T052136_VV_gamma0-rtc.tif","0.00513043761477006","0.0491393093593896","40.6553442119026","0"
"265",264,454,26,"AC-25","B","AC-25B","2023-03-27","85",85,-8,15.92210788,66.22488338,541481.2433,7345282.029,"12:50:00","2023-03-26","minus",0,-13.6,"05:38:11","31:11:00","S1A_IW_SLC__1SDV_20230326T053811_20230326T053838_047811_05BE83_3E60","DESCENDING",139,371,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/2_2023-03-26_clip_500/S1A__IW___D_20230326T053811_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/2_2023-03-26_clip_500/S1A__IW___D_20230326T053811_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/2_2023-03-26_clip_500/S1A__IW___D_20230326T053811_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/2_2023-03-26_clip_500/S1A__IW___D_20230326T053811_VV_gamma0-rtc.tif","0.00798074788683378","0.0805222738788572","29.2342985914519","0"
"266",265,455,27,"AC-24","B","AC-24B","2023-03-27","55",55,-10,15.75089585,66.21837029,533788.2675,7344453.175,"10:30:00","2023-03-26","minus",0,-13.6,"05:38:11","28:51:00","S1A_IW_SLC__1SDV_20230326T053811_20230326T053838_047811_05BE83_3E60","DESCENDING",139,371,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/2_2023-03-26_clip_500/S1A__IW___D_20230326T053811_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/2_2023-03-26_clip_500/S1A__IW___D_20230326T053811_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/2_2023-03-26_clip_500/S1A__IW___D_20230326T053811_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/2_2023-03-26_clip_500/S1A__IW___D_20230326T053811_VV_gamma0-rtc.tif","0.00668106967005706","0.0522029747123943","33.0156111888795","0"
"267",266,430,2,"AC-25","A","AC-25A","2023-03-27","90",90,-8,15.84925843,66.20434872,538235.3079,7342946.922,"12:50:00","2023-03-28","plus",0,-15.2,"05:22:01","16:32:00","S1A_IW_SLC__1SDV_20230328T052201_20230328T052229_047840_05BF83_BE4B","DESCENDING",168,374,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/0_2023-03-28_clip_500/S1A__IW___D_20230328T052201_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/0_2023-03-28_clip_500/S1A__IW___D_20230328T052201_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/0_2023-03-28_clip_500/S1A__IW___D_20230328T052201_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/0_2023-03-28_clip_500/S1A__IW___D_20230328T052201_VV_gamma0-rtc.tif","0.00932784485943419","0.066643286480267","43.0133663360943","0"
"268",267,430,2,"AC-25","A","AC-25A","2023-03-27","90",90,-8,15.84925843,66.20434872,538235.3079,7342946.922,"12:50:00","2023-03-28","plus",0,-15.2,"05:21:36","16:31:00","S1A_IW_SLC__1SDV_20230328T052136_20230328T052203_047840_05BF83_7072","DESCENDING",168,369,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/1_2023-03-28_clip_500/S1A__IW___D_20230328T052136_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/1_2023-03-28_clip_500/S1A__IW___D_20230328T052136_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/1_2023-03-28_clip_500/S1A__IW___D_20230328T052136_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/1_2023-03-28_clip_500/S1A__IW___D_20230328T052136_VV_gamma0-rtc.tif","0.0104269938930962","0.0748927523810155","43.0133663360943","0"
"269",268,431,3,"AC-24","A","AC-24A","2023-03-27","80",80,-10,15.69390556,66.19086231,531257.926,7341357.54,"10:30:00","2023-03-28","plus",0,-15.2,"05:22:01","18:52:00","S1A_IW_SLC__1SDV_20230328T052201_20230328T052229_047840_05BF83_BE4B","DESCENDING",168,374,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/0_2023-03-28_clip_500/S1A__IW___D_20230328T052201_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/0_2023-03-28_clip_500/S1A__IW___D_20230328T052201_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/0_2023-03-28_clip_500/S1A__IW___D_20230328T052201_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/0_2023-03-28_clip_500/S1A__IW___D_20230328T052201_VV_gamma0-rtc.tif","0.00865544394604391","0.0590655245649985","43.7681257596005","0"
"270",269,431,3,"AC-24","A","AC-24A","2023-03-27","80",80,-10,15.69390556,66.19086231,531257.926,7341357.54,"10:30:00","2023-03-28","plus",0,-15.2,"05:21:36","18:51:00","S1A_IW_SLC__1SDV_20230328T052136_20230328T052203_047840_05BF83_7072","DESCENDING",168,369,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/1_2023-03-28_clip_500/S1A__IW___D_20230328T052136_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/1_2023-03-28_clip_500/S1A__IW___D_20230328T052136_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/1_2023-03-28_clip_500/S1A__IW___D_20230328T052136_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/1_2023-03-28_clip_500/S1A__IW___D_20230328T052136_VV_gamma0-rtc.tif","NA","NA","NA","0"
