,ID_clean,ID_preclean,Triangle,Corner,TriangleCorner,date,SnowDepth,SnowDepth_Noplus,temperature,x_4326,y_4326,x_3006,y_3006,middleTime,granule_time,time_difference,granule_id,orbitProp,pathNr,frameNr,mask.tif,angle.tif,VH.tif,VV.tif
128,284,297,AC-42,B,AC-42B,2022-03-16,100,100,,15.76104404,65.87253495,534712.811,7305912.951,09:48:00,16:31:26,5:43:00,S1A_IW_SLC__1SDV_20220316T163126_20220316T163153_042349_050C83_200D,ASCENDING,102,213,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/5_2022-03-16_clip_100/S1A__IW___A_20220316T163126_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/5_2022-03-16_clip_100/S1A__IW___A_20220316T163126_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/5_2022-03-16_clip_100/S1A__IW___A_20220316T163126_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/5_2022-03-16_clip_100/S1A__IW___A_20220316T163126_VV_gamma0-rtc.tif
129,139,147,AC-22,A,AC-22A,2022-03-16,195,195,-2.0,15.66018048,66.26705978,529649.2181,7349834.175,13:09:00,16:31:26,2:22:00,S1A_IW_SLC__1SDV_20220316T163126_20220316T163153_042349_050C83_200D,ASCENDING,102,213,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/5_2022-03-16_clip_100/S1A__IW___A_20220316T163126_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/5_2022-03-16_clip_100/S1A__IW___A_20220316T163126_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/5_2022-03-16_clip_100/S1A__IW___A_20220316T163126_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/5_2022-03-16_clip_100/S1A__IW___A_20220316T163126_VV_gamma0-rtc.tif
130,140,148,AC-42,A,AC-42A,2022-03-16,60,60,,15.76098076,65.90840731,534661.4522,7309911.059,09:48:00,16:31:26,5:43:00,S1A_IW_SLC__1SDV_20220316T163126_20220316T163153_042349_050C83_200D,ASCENDING,102,213,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/5_2022-03-16_clip_100/S1A__IW___A_20220316T163126_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/5_2022-03-16_clip_100/S1A__IW___A_20220316T163126_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/5_2022-03-16_clip_100/S1A__IW___A_20220316T163126_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/5_2022-03-16_clip_100/S1A__IW___A_20220316T163126_VV_gamma0-rtc.tif
131,283,296,AC-22,B,AC-22B,2022-03-16,190,190,-2.0,15.6976547,66.29959822,531291.7265,7353479.21,13:09:00,16:31:26,2:22:00,S1A_IW_SLC__1SDV_20220316T163126_20220316T163153_042349_050C83_200D,ASCENDING,102,213,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/5_2022-03-16_clip_100/S1A__IW___A_20220316T163126_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/5_2022-03-16_clip_100/S1A__IW___A_20220316T163126_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/5_2022-03-16_clip_100/S1A__IW___A_20220316T163126_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/5_2022-03-16_clip_100/S1A__IW___A_20220316T163126_VV_gamma0-rtc.tif
132,450,22,AC-42,A,AC-42A,2023-03-06,45,45,-20.0,15.76098076,65.90840731,534661.4522,7309911.059,09:27:30,16:23:21,5:56:00,S1A_IW_SLC__1SDV_20230306T162321_20230306T162348_047526_05B4F9_F2AC,ASCENDING,29,213,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/4_2023-03-06_clip_100/S1A__IW___A_20230306T162321_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/4_2023-03-06_clip_100/S1A__IW___A_20230306T162321_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/4_2023-03-06_clip_100/S1A__IW___A_20230306T162321_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/4_2023-03-06_clip_100/S1A__IW___A_20230306T162321_VV_gamma0-rtc.tif
133,469,41,AC-37,B,AC-37B,2023-03-06,45,45,-15.0,15.93669383,65.93795328,542615.3144,7313312.254,11:35:00,16:23:21,3:48:00,S1A_IW_SLC__1SDV_20230306T162321_20230306T162348_047526_05B4F9_F2AC,ASCENDING,29,213,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/4_2023-03-06_clip_100/S1A__IW___A_20230306T162321_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/4_2023-03-06_clip_100/S1A__IW___A_20230306T162321_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/4_2023-03-06_clip_100/S1A__IW___A_20230306T162321_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/4_2023-03-06_clip_100/S1A__IW___A_20230306T162321_VV_gamma0-rtc.tif
134,470,42,AC-38,B,AC-38B,2023-03-06,70,70,-5.0,16.06601119,65.92904529,548515.1091,7312413.359,13:15:00,16:23:21,2:08:00,S1A_IW_SLC__1SDV_20230306T162321_20230306T162348_047526_05B4F9_F2AC,ASCENDING,29,213,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/4_2023-03-06_clip_100/S1A__IW___A_20230306T162321_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/4_2023-03-06_clip_100/S1A__IW___A_20230306T162321_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/4_2023-03-06_clip_100/S1A__IW___A_20230306T162321_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/4_2023-03-06_clip_100/S1A__IW___A_20230306T162321_VV_gamma0-rtc.tif
135,474,46,AC-42,B,AC-42B,2023-03-06,65,65,-20.0,15.76104404,65.87253495,534712.811,7305912.951,09:27:30,16:23:21,5:56:00,S1A_IW_SLC__1SDV_20230306T162321_20230306T162348_047526_05B4F9_F2AC,ASCENDING,29,213,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/4_2023-03-06_clip_100/S1A__IW___A_20230306T162321_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/4_2023-03-06_clip_100/S1A__IW___A_20230306T162321_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/4_2023-03-06_clip_100/S1A__IW___A_20230306T162321_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/4_2023-03-06_clip_100/S1A__IW___A_20230306T162321_VV_gamma0-rtc.tif
136,445,17,AC-37,A,AC-37A,2023-03-06,80,80,-15.0,15.84881121,65.9380027,538617.1852,7313260.876,11:35:00,16:23:21,3:48:00,S1A_IW_SLC__1SDV_20230306T162321_20230306T162348_047526_05B4F9_F2AC,ASCENDING,29,213,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/4_2023-03-06_clip_100/S1A__IW___A_20230306T162321_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/4_2023-03-06_clip_100/S1A__IW___A_20230306T162321_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/4_2023-03-06_clip_100/S1A__IW___A_20230306T162321_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/4_2023-03-06_clip_100/S1A__IW___A_20230306T162321_VV_gamma0-rtc.tif
137,446,18,AC-38,A,AC-38A,2023-03-06,55,55,-5.0,16.02861195,65.89659453,546872.4418,7308768.327,13:15:00,16:23:21,2:08:00,S1A_IW_SLC__1SDV_20230306T162321_20230306T162348_047526_05B4F9_F2AC,ASCENDING,29,213,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/4_2023-03-06_clip_100/S1A__IW___A_20230306T162321_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/4_2023-03-06_clip_100/S1A__IW___A_20230306T162321_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/4_2023-03-06_clip_100/S1A__IW___A_20230306T162321_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/4_2023-03-06_clip_100/S1A__IW___A_20230306T162321_VV_gamma0-rtc.tif
138,493,66,AC-38,C,AC-38C,2023-03-06,85,85,-5.0,16.11606048,65.89957289,550851.1264,7309168.337,13:15:00,16:23:21,2:08:00,S1A_IW_SLC__1SDV_20230306T162321_20230306T162348_047526_05B4F9_F2AC,ASCENDING,29,213,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/4_2023-03-06_clip_100/S1A__IW___A_20230306T162321_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/4_2023-03-06_clip_100/S1A__IW___A_20230306T162321_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/4_2023-03-06_clip_100/S1A__IW___A_20230306T162321_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/4_2023-03-06_clip_100/S1A__IW___A_20230306T162321_VV_gamma0-rtc.tif
139,497,70,AC-42,C,AC-42C,2023-03-06,50,50,-20.0,15.68504701,65.89042994,531224.7772,7307867.528,09:27:30,16:23:21,5:56:00,S1A_IW_SLC__1SDV_20230306T162321_20230306T162348_047526_05B4F9_F2AC,ASCENDING,29,213,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/4_2023-03-06_clip_100/S1A__IW___A_20230306T162321_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/4_2023-03-06_clip_100/S1A__IW___A_20230306T162321_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/4_2023-03-06_clip_100/S1A__IW___A_20230306T162321_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/4_2023-03-06_clip_100/S1A__IW___A_20230306T162321_VV_gamma0-rtc.tif
140,492,65,AC-37,C,AC-37C,2023-03-06,25,25,-15.0,15.89264784,65.90691896,540660.7363,7309824.185,11:35:00,16:23:21,3:48:00,S1A_IW_SLC__1SDV_20230306T162321_20230306T162348_047526_05B4F9_F2AC,ASCENDING,29,213,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/4_2023-03-06_clip_100/S1A__IW___A_20230306T162321_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/4_2023-03-06_clip_100/S1A__IW___A_20230306T162321_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/4_2023-03-06_clip_100/S1A__IW___A_20230306T162321_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/4_2023-03-06_clip_100/S1A__IW___A_20230306T162321_VV_gamma0-rtc.tif
141,463,35,AC-26,B,AC-26B,2023-03-25,40,40,-10.0,16.06001278,66.19911613,547733.1046,7342508.393,13:47:30,16:15:11,1:28:00,S1A_IW_SLC__1SDV_20230325T161511_20230325T161538_047803_05BE49_44F8,ASCENDING,131,214,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/3_2023-03-25_clip_100/S1A__IW___A_20230325T161511_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/3_2023-03-25_clip_100/S1A__IW___A_20230325T161511_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/3_2023-03-25_clip_100/S1A__IW___A_20230325T161511_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/3_2023-03-25_clip_100/S1A__IW___A_20230325T161511_VV_gamma0-rtc.tif
142,484,57,AC-29,C,AC-29C,2023-03-25,145,145,-8.0,16.21388604,66.13022809,554810.2752,7334956.739,12:42:30,16:15:11,2:33:00,S1A_IW_SLC__1SDV_20230325T161511_20230325T161538_047803_05BE49_44F8,ASCENDING,131,214,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/3_2023-03-25_clip_100/S1A__IW___A_20230325T161511_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/3_2023-03-25_clip_100/S1A__IW___A_20230325T161511_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/3_2023-03-25_clip_100/S1A__IW___A_20230325T161511_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/3_2023-03-25_clip_100/S1A__IW___A_20230325T161511_VV_gamma0-rtc.tif
143,456,28,AC-34,B,AC-34B,2023-03-25,70,70,-12.0,16.41726798,66.06140904,564165.8276,7327480.284,10:30:00,16:15:11,4:45:00,S1A_IW_SLC__1SDV_20230325T161511_20230325T161538_047803_05BE49_44F8,ASCENDING,131,214,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/3_2023-03-25_clip_100/S1A__IW___A_20230325T161511_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/3_2023-03-25_clip_100/S1A__IW___A_20230325T161511_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/3_2023-03-25_clip_100/S1A__IW___A_20230325T161511_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/3_2023-03-25_clip_100/S1A__IW___A_20230325T161511_VV_gamma0-rtc.tif
144,479,52,AC-34,C,AC-34C,2023-03-25,60,60,-12.0,16.38630033,66.02781699,562846.7651,7323705.379,10:30:00,16:15:11,4:45:00,S1A_IW_SLC__1SDV_20230325T161511_20230325T161538_047803_05BE49_44F8,ASCENDING,131,214,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/3_2023-03-25_clip_100/S1A__IW___A_20230325T161511_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/3_2023-03-25_clip_100/S1A__IW___A_20230325T161511_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/3_2023-03-25_clip_100/S1A__IW___A_20230325T161511_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/3_2023-03-25_clip_100/S1A__IW___A_20230325T161511_VV_gamma0-rtc.tif
145,457,29,AC-30,B,AC-30B,2023-03-25,85,85,-10.0,16.3475215,66.10802569,560896.7912,7332605.764,11:32:30,16:15:11,3:43:00,S1A_IW_SLC__1SDV_20230325T161511_20230325T161538_047803_05BE49_44F8,ASCENDING,131,214,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/3_2023-03-25_clip_100/S1A__IW___A_20230325T161511_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/3_2023-03-25_clip_100/S1A__IW___A_20230325T161511_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/3_2023-03-25_clip_100/S1A__IW___A_20230325T161511_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/3_2023-03-25_clip_100/S1A__IW___A_20230325T161511_VV_gamma0-rtc.tif
146,437,9,AC-29,A,AC-29A,2023-03-25,85,85,-8.0,16.14107316,66.10983041,551564.2798,7332621.634,12:42:30,16:15:11,2:33:00,S1A_IW_SLC__1SDV_20230325T161511_20230325T161538_047803_05BE49_44F8,ASCENDING,131,214,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/3_2023-03-25_clip_100/S1A__IW___A_20230325T161511_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/3_2023-03-25_clip_100/S1A__IW___A_20230325T161511_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/3_2023-03-25_clip_100/S1A__IW___A_20230325T161511_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/3_2023-03-25_clip_100/S1A__IW___A_20230325T161511_VV_gamma0-rtc.tif
147,432,4,AC-34,A,AC-34A,2023-03-25,80,80,-12.0,16.33018168,66.05549638,560237.5303,7326734.951,10:30:00,16:15:11,4:45:00,S1A_IW_SLC__1SDV_20230325T161511_20230325T161538_047803_05BE49_44F8,ASCENDING,131,214,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/3_2023-03-25_clip_100/S1A__IW___A_20230325T161511_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/3_2023-03-25_clip_100/S1A__IW___A_20230325T161511_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/3_2023-03-25_clip_100/S1A__IW___A_20230325T161511_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/3_2023-03-25_clip_100/S1A__IW___A_20230325T161511_VV_gamma0-rtc.tif
148,461,33,AC-29,B,AC-29B,2023-03-25,75,75,-8.0,16.13381444,66.1455831,551164.1776,7336600.318,12:42:30,16:15:11,2:33:00,S1A_IW_SLC__1SDV_20230325T161511_20230325T161538_047803_05BE49_44F8,ASCENDING,131,214,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/3_2023-03-25_clip_100/S1A__IW___A_20230325T161511_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/3_2023-03-25_clip_100/S1A__IW___A_20230325T161511_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/3_2023-03-25_clip_100/S1A__IW___A_20230325T161511_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/3_2023-03-25_clip_100/S1A__IW___A_20230325T161511_VV_gamma0-rtc.tif
149,486,59,AC-26,C,AC-26C,2023-03-25,45,45,-10.0,16.12773116,66.17593417,550828.7822,7339978.009,13:47:30,16:15:11,1:28:00,S1A_IW_SLC__1SDV_20230325T161511_20230325T161538_047803_05BE49_44F8,ASCENDING,131,214,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/3_2023-03-25_clip_100/S1A__IW___A_20230325T161511_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/3_2023-03-25_clip_100/S1A__IW___A_20230325T161511_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/3_2023-03-25_clip_100/S1A__IW___A_20230325T161511_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/3_2023-03-25_clip_100/S1A__IW___A_20230325T161511_VV_gamma0-rtc.tif
150,433,5,AC-30,A,AC-30A,2023-03-25,45,45,-10.0,16.32392487,66.07345377,559911.9498,7328730.193,11:32:30,16:15:11,3:43:00,S1A_IW_SLC__1SDV_20230325T161511_20230325T161538_047803_05BE49_44F8,ASCENDING,131,214,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/3_2023-03-25_clip_100/S1A__IW___A_20230325T161511_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/3_2023-03-25_clip_100/S1A__IW___A_20230325T161511_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/3_2023-03-25_clip_100/S1A__IW___A_20230325T161511_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/3_2023-03-25_clip_100/S1A__IW___A_20230325T161511_VV_gamma0-rtc.tif
151,439,11,AC-26,A,AC-26A,2023-03-25,90,90,-10.0,16.04425364,66.16381694,547089.1167,7338562.269,13:47:30,16:15:11,1:28:00,S1A_IW_SLC__1SDV_20230325T161511_20230325T161538_047803_05BE49_44F8,ASCENDING,131,214,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/3_2023-03-25_clip_100/S1A__IW___A_20230325T161511_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/3_2023-03-25_clip_100/S1A__IW___A_20230325T161511_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/3_2023-03-25_clip_100/S1A__IW___A_20230325T161511_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/3_2023-03-25_clip_100/S1A__IW___A_20230325T161511_VV_gamma0-rtc.tif
152,480,53,AC-30,C,AC-30C,2023-03-25,60,60,-10.0,16.40948664,66.08242527,563760.9059,7329814.416,11:32:30,16:15:11,3:43:00,S1A_IW_SLC__1SDV_20230325T161511_20230325T161538_047803_05BE49_44F8,ASCENDING,131,214,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/3_2023-03-25_clip_100/S1A__IW___A_20230325T161511_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/3_2023-03-25_clip_100/S1A__IW___A_20230325T161511_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/3_2023-03-25_clip_100/S1A__IW___A_20230325T161511_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/3_2023-03-25_clip_100/S1A__IW___A_20230325T161511_VV_gamma0-rtc.tif
153,429,1,AC-28,A,AC-28A,2023-03-26,130,130,-8.0,15.8491718,66.15323252,538308.6585,7337249.602,12:52:30,05:38:11,8:14:00,S1A_IW_SLC__1SDV_20230326T053811_20230326T053838_047811_05BE83_3E60,DESCENDING,139,371,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/2_2023-03-26_clip_100/S1A__IW___D_20230326T053811_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/2_2023-03-26_clip_100/S1A__IW___D_20230326T053811_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/2_2023-03-26_clip_100/S1A__IW___D_20230326T053811_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/2_2023-03-26_clip_100/S1A__IW___D_20230326T053811_VV_gamma0-rtc.tif
154,476,49,AC-28,C,AC-28C,2023-03-26,45,45,-8.0,15.90602943,66.12572896,540917.8704,7334220.113,12:52:30,05:38:11,8:14:00,S1A_IW_SLC__1SDV_20230326T053811_20230326T053838_047811_05BE83_3E60,DESCENDING,139,371,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/2_2023-03-26_clip_100/S1A__IW___D_20230326T053811_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/2_2023-03-26_clip_100/S1A__IW___D_20230326T053811_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/2_2023-03-26_clip_100/S1A__IW___D_20230326T053811_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/2_2023-03-26_clip_100/S1A__IW___D_20230326T053811_VV_gamma0-rtc.tif
