,Nothing,ID_clean,ID_preclean,Triangle,Corner,TriangleCorner,date,SnowDepth,SnowDepth_Noplus,temperature,x_4326,y_4326,x_3006,y_3006,middleTime,era5_new_date,era5_plusminus,era5_precip,era5_temp,granule_time,time_difference,granule_id,orbitProp,pathNr,frameNr,mask.tif,angle.tif,VH.tif,VV.tif
79,324,457,29,AC-30,B,AC-30B,2023-03-25,85,85,-10.0,16.3475215,66.10802569,560896.7912,7332605.764,11:32:30,2023-03-26,plus,0.0,-13.6,05:38:11,6:54:00,S1A_IW_SLC__1SDV_20230326T053811_20230326T053838_047811_05BE83_3E60,DESCENDING,139,371,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/2_2023-03-26_clip_100/S1A__IW___D_20230326T053811_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/2_2023-03-26_clip_100/S1A__IW___D_20230326T053811_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/2_2023-03-26_clip_100/S1A__IW___D_20230326T053811_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/2_2023-03-26_clip_100/S1A__IW___D_20230326T053811_VV_gamma0-rtc.tif
80,323,456,28,AC-34,B,AC-34B,2023-03-25,70,70,-12.0,16.41726798,66.06140904,564165.8276,7327480.284,10:30:00,2023-03-26,plus,0.0,-13.6,05:38:11,5:52:00,S1A_IW_SLC__1SDV_20230326T053811_20230326T053838_047811_05BE83_3E60,DESCENDING,139,371,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/2_2023-03-26_clip_100/S1A__IW___D_20230326T053811_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/2_2023-03-26_clip_100/S1A__IW___D_20230326T053811_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/2_2023-03-26_clip_100/S1A__IW___D_20230326T053811_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/2_2023-03-26_clip_100/S1A__IW___D_20230326T053811_VV_gamma0-rtc.tif
81,322,455,27,AC-24,B,AC-24B,2023-03-27,55,55,-10.0,15.75089585,66.21837029,533788.2675,7344453.175,11:30:00,2023-03-28,plus,0.0,-15.2,05:22:01,7:08:00,S1A_IW_SLC__1SDV_20230328T052201_20230328T052229_047840_05BF83_BE4B,DESCENDING,168,374,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/0_2023-03-28_clip_100/S1A__IW___D_20230328T052201_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/0_2023-03-28_clip_100/S1A__IW___D_20230328T052201_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/0_2023-03-28_clip_100/S1A__IW___D_20230328T052201_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/0_2023-03-28_clip_100/S1A__IW___D_20230328T052201_VV_gamma0-rtc.tif
82,322,455,27,AC-24,B,AC-24B,2023-03-27,55,55,-10.0,15.75089585,66.21837029,533788.2675,7344453.175,11:30:00,2023-03-28,plus,0.0,-15.2,05:21:36,7:09:00,S1A_IW_SLC__1SDV_20230328T052136_20230328T052203_047840_05BF83_7072,DESCENDING,168,369,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/1_2023-03-28_clip_100/S1A__IW___D_20230328T052136_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/1_2023-03-28_clip_100/S1A__IW___D_20230328T052136_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/1_2023-03-28_clip_100/S1A__IW___D_20230328T052136_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/1_2023-03-28_clip_100/S1A__IW___D_20230328T052136_VV_gamma0-rtc.tif
83,51,52,54,AC-32,A,AC-32A,2019-03-11,65,65,-15.0,15.88210448,66.05188319,539953.2836,7325974.195,08:15:00,2019-03-12,plus,0.0,-14.7,05:28:51,3:47:00,S1B_IW_SLC__1SDV_20190312T052851_20190312T052918_015317_01CABC_814C,DESCENDING,66,370,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/15_2019-03-12_clip_100/S1B__IW___D_20190312T052851_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/15_2019-03-12_clip_100/S1B__IW___D_20190312T052851_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/15_2019-03-12_clip_100/S1B__IW___D_20190312T052851_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/15_2019-03-12_clip_100/S1B__IW___D_20190312T052851_VV_gamma0-rtc.tif
84,340,479,52,AC-34,C,AC-34C,2023-03-25,60,60,-12.0,16.38630033,66.02781699,562846.7651,7323705.379,10:30:00,2023-03-26,plus,0.0,-13.6,05:38:11,5:52:00,S1A_IW_SLC__1SDV_20230326T053811_20230326T053838_047811_05BE83_3E60,DESCENDING,139,371,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/2_2023-03-26_clip_100/S1A__IW___D_20230326T053811_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/2_2023-03-26_clip_100/S1A__IW___D_20230326T053811_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/2_2023-03-26_clip_100/S1A__IW___D_20230326T053811_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/2_2023-03-26_clip_100/S1A__IW___D_20230326T053811_VV_gamma0-rtc.tif
85,19,25,27,AC-46,A,AC-46A,2018-03-31,110,110,-10.0,15.24173924,66.1936143,510888.4485,7341512.132,10:32:30,2018-04-01,plus,0.2,-8.9,16:22:51,3:50:00,S1A_IW_SLC__1SDV_20180401T162251_20180401T162318_021276_024996_E126,ASCENDING,29,213,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/17_2018-04-01_clip_100/S1A__IW___A_20180401T162251_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/17_2018-04-01_clip_100/S1A__IW___A_20180401T162251_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/17_2018-04-01_clip_100/S1A__IW___A_20180401T162251_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/17_2018-04-01_clip_100/S1A__IW___A_20180401T162251_VV_gamma0-rtc.tif
86,341,480,53,AC-30,C,AC-30C,2023-03-25,60,60,-10.0,16.40948664,66.08242527,563760.9059,7329814.416,11:32:30,2023-03-26,plus,0.0,-13.6,05:38:11,6:54:00,S1A_IW_SLC__1SDV_20230326T053811_20230326T053838_047811_05BE83_3E60,DESCENDING,139,371,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/2_2023-03-26_clip_100/S1A__IW___D_20230326T053811_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/2_2023-03-26_clip_100/S1A__IW___D_20230326T053811_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/2_2023-03-26_clip_100/S1A__IW___D_20230326T053811_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/2_2023-03-26_clip_100/S1A__IW___D_20230326T053811_VV_gamma0-rtc.tif
87,320,454,26,AC-25,B,AC-25B,2023-03-27,85,85,-8.0,15.92210788,66.22488338,541481.2433,7345282.029,13:50:00,2023-03-28,plus,0.0,-15.2,05:22:01,9:28:00,S1A_IW_SLC__1SDV_20230328T052201_20230328T052229_047840_05BF83_BE4B,DESCENDING,168,374,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/0_2023-03-28_clip_100/S1A__IW___D_20230328T052201_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/0_2023-03-28_clip_100/S1A__IW___D_20230328T052201_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/0_2023-03-28_clip_100/S1A__IW___D_20230328T052201_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/0_2023-03-28_clip_100/S1A__IW___D_20230328T052201_VV_gamma0-rtc.tif
88,320,454,26,AC-25,B,AC-25B,2023-03-27,85,85,-8.0,15.92210788,66.22488338,541481.2433,7345282.029,13:50:00,2023-03-28,plus,0.0,-15.2,05:21:36,9:29:00,S1A_IW_SLC__1SDV_20230328T052136_20230328T052203_047840_05BF83_7072,DESCENDING,168,369,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/1_2023-03-28_clip_100/S1A__IW___D_20230328T052136_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/1_2023-03-28_clip_100/S1A__IW___D_20230328T052136_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/1_2023-03-28_clip_100/S1A__IW___D_20230328T052136_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/1_2023-03-28_clip_100/S1A__IW___D_20230328T052136_VV_gamma0-rtc.tif
89,64,72,79,AC-42,A,AC-42A,2020-02-27,75,75,-15.0,15.76098076,65.90840731,534661.4522,7309911.059,11:45:00,2020-02-28,plus,0.3,-13.4,05:37:28,7:08:00,S1B_IW_SLC__1SDV_20200228T053728_20200228T053755_020465_026C69_3787,DESCENDING,139,374,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/10_2020-02-28_clip_100/S1B__IW___D_20200228T053728_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/10_2020-02-28_clip_100/S1B__IW___D_20200228T053728_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/10_2020-02-28_clip_100/S1B__IW___D_20200228T053728_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/10_2020-02-28_clip_100/S1B__IW___D_20200228T053728_VV_gamma0-rtc.tif
90,64,72,79,AC-42,A,AC-42A,2020-02-27,75,75,-15.0,15.76098076,65.90840731,534661.4522,7309911.059,11:45:00,2020-02-28,plus,0.3,-13.4,05:37:03,7:08:00,S1B_IW_SLC__1SDV_20200228T053703_20200228T053730_020465_026C69_96A6,DESCENDING,139,369,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/11_2020-02-28_clip_100/S1B__IW___D_20200228T053703_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/11_2020-02-28_clip_100/S1B__IW___D_20200228T053703_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/11_2020-02-28_clip_100/S1B__IW___D_20200228T053703_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/11_2020-02-28_clip_100/S1B__IW___D_20200228T053703_VV_gamma0-rtc.tif
91,65,103,111,AC-41,A,AC-41A,2021-03-15,90,90,-10.0,16.26443367,65.83598422,557753.5181,7302210.037,05:54:00,2021-03-16,plus,0.1,-7.6,16:23:09,9:29:00,S1A_IW_SLC__1SDV_20210316T162309_20210316T162336_037026_045B8A_178D,ASCENDING,29,213,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/8_2021-03-16_clip_100/S1A__IW___A_20210316T162309_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/8_2021-03-16_clip_100/S1A__IW___A_20210316T162309_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/8_2021-03-16_clip_100/S1A__IW___A_20210316T162309_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/8_2021-03-16_clip_100/S1A__IW___A_20210316T162309_VV_gamma0-rtc.tif
92,17,12,13,AC-35,A,AC-35A,2017-03-06,30,30,-10.0,16.55332624,65.98731394,570529.3876,7319369.401,12:47:30,2017-03-07,plus,0.1,-14.9,16:22:17,2:35:00,S1B_IW_SLC__1SDV_20170307T162217_20170307T162245_004605_008070_6515,ASCENDING,29,216,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/26_2017-03-07_clip_100/S1B__IW___A_20170307T162217_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/26_2017-03-07_clip_100/S1B__IW___A_20170307T162217_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/26_2017-03-07_clip_100/S1B__IW___A_20170307T162217_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/26_2017-03-07_clip_100/S1B__IW___A_20170307T162217_VV_gamma0-rtc.tif
93,17,12,13,AC-35,A,AC-35A,2017-03-06,30,30,-10.0,16.55332624,65.98731394,570529.3876,7319369.401,12:47:30,2017-03-07,plus,0.1,-14.9,16:21:49,2:34:00,S1B_IW_SLC__1SDV_20170307T162149_20170307T162219_004605_008070_F2EE,ASCENDING,29,210,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/27_2017-03-07_clip_100/S1B__IW___A_20170307T162149_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/27_2017-03-07_clip_100/S1B__IW___A_20170307T162149_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/27_2017-03-07_clip_100/S1B__IW___A_20170307T162149_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/27_2017-03-07_clip_100/S1B__IW___A_20170307T162149_VV_gamma0-rtc.tif
94,339,478,51,AC-24,C,AC-24C,2023-03-27,70,70,-10.0,15.78131809,66.18466847,535204.0008,7340713.562,11:30:00,2023-03-28,plus,0.0,-15.2,05:22:01,7:08:00,S1A_IW_SLC__1SDV_20230328T052201_20230328T052229_047840_05BF83_BE4B,DESCENDING,168,374,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/0_2023-03-28_clip_100/S1A__IW___D_20230328T052201_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/0_2023-03-28_clip_100/S1A__IW___D_20230328T052201_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/0_2023-03-28_clip_100/S1A__IW___D_20230328T052201_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/0_2023-03-28_clip_100/S1A__IW___D_20230328T052201_VV_gamma0-rtc.tif
95,339,478,51,AC-24,C,AC-24C,2023-03-27,70,70,-10.0,15.78131809,66.18466847,535204.0008,7340713.562,11:30:00,2023-03-28,plus,0.0,-15.2,05:21:36,7:09:00,S1A_IW_SLC__1SDV_20230328T052136_20230328T052203_047840_05BF83_7072,DESCENDING,168,369,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/1_2023-03-28_clip_100/S1A__IW___D_20230328T052136_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/1_2023-03-28_clip_100/S1A__IW___D_20230328T052136_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/1_2023-03-28_clip_100/S1A__IW___D_20230328T052136_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/1_2023-03-28_clip_100/S1A__IW___D_20230328T052136_VV_gamma0-rtc.tif
96,50,45,47,AC-29,A,AC-29A,2018-04-02,145,145,-5.0,16.14107316,66.10983041,551564.2798,7332621.634,12:12:30,2018-04-03,plus,0.0,-9.8,05:36:52,8:36:00,S1B_IW_SLC__1SDV_20180403T053652_20180403T053718_010315_012C56_7486,DESCENDING,139,369,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/16_2018-04-03_clip_100/S1B__IW___D_20180403T053652_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/16_2018-04-03_clip_100/S1B__IW___D_20180403T053652_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/16_2018-04-03_clip_100/S1B__IW___D_20180403T053652_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/16_2018-04-03_clip_100/S1B__IW___D_20180403T053652_VV_gamma0-rtc.tif
97,25,28,30,AC-21,A,AC-21A,2018-03-30,85,85,-5.0,15.49256311,66.32241149,522072.9725,7355934.593,10:47:30,2018-03-31,plus,0.1,-8.2,16:30:24,4:43:00,S1B_IW_SLC__1SDV_20180331T163024_20180331T163052_010278_012B11_63F7,ASCENDING,102,213,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/18_2018-03-31_clip_100/S1B__IW___A_20180331T163024_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/18_2018-03-31_clip_100/S1B__IW___A_20180331T163024_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/18_2018-03-31_clip_100/S1B__IW___A_20180331T163024_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/18_2018-03-31_clip_100/S1B__IW___A_20180331T163024_VV_gamma0-rtc.tif
98,29,30,32,AC-42,A,AC-42A,2018-03-29,85,85,-10.0,15.76098076,65.90840731,534661.4522,7309911.059,11:30:00,2018-03-30,plus,0.1,-7.2,16:39:14,4:09:00,S1A_IW_SLC__1SDV_20180330T163914_20180330T163941_021247_0248AC_6826,ASCENDING,175,212,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/19_2018-03-30_clip_100/S1A__IW___A_20180330T163914_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/19_2018-03-30_clip_100/S1A__IW___A_20180330T163914_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/19_2018-03-30_clip_100/S1A__IW___A_20180330T163914_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/19_2018-03-30_clip_100/S1A__IW___A_20180330T163914_VV_gamma0-rtc.tif
99,29,30,32,AC-42,A,AC-42A,2018-03-29,85,85,-10.0,15.76098076,65.90840731,534661.4522,7309911.059,11:30:00,2018-03-30,plus,0.1,-7.2,05:21:31,7:09:00,S1A_IW_SLC__1SDV_20180330T052131_20180330T052159_021240_024878_9540,DESCENDING,168,374,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/20_2018-03-30_clip_100/S1A__IW___D_20180330T052131_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/20_2018-03-30_clip_100/S1A__IW___D_20180330T052131_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/20_2018-03-30_clip_100/S1A__IW___D_20180330T052131_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/20_2018-03-30_clip_100/S1A__IW___D_20180330T052131_VV_gamma0-rtc.tif
100,29,30,32,AC-42,A,AC-42A,2018-03-29,85,85,-10.0,15.76098076,65.90840731,534661.4522,7309911.059,11:30:00,2018-03-30,plus,0.1,-7.2,05:21:06,7:09:00,S1A_IW_SLC__1SDV_20180330T052106_20180330T052133_021240_024878_7D66,DESCENDING,168,369,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/21_2018-03-30_clip_100/S1A__IW___D_20180330T052106_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/21_2018-03-30_clip_100/S1A__IW___D_20180330T052106_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/21_2018-03-30_clip_100/S1A__IW___D_20180330T052106_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/21_2018-03-30_clip_100/S1A__IW___D_20180330T052106_VV_gamma0-rtc.tif
101,27,29,31,AC-22,A,AC-22A,2018-03-30,80,80,-5.0,15.66018048,66.26705978,529649.2181,7349834.175,12:35:00,2018-03-31,plus,0.1,-8.2,16:30:24,2:55:00,S1B_IW_SLC__1SDV_20180331T163024_20180331T163052_010278_012B11_63F7,ASCENDING,102,213,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/18_2018-03-31_clip_100/S1B__IW___A_20180331T163024_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/18_2018-03-31_clip_100/S1B__IW___A_20180331T163024_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/18_2018-03-31_clip_100/S1B__IW___A_20180331T163024_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/18_2018-03-31_clip_100/S1B__IW___A_20180331T163024_VV_gamma0-rtc.tif
